CustomerID,Age,Gender,Country,Avgorder_value,Total_orders,Last_purchase,Is_fraudlent,Preferred_category,Email_open_rate,Customer_since,Loyalty_score,churn_risk,Revenue,Loyalty_type,Loyalty_bucket,Loyalty_or_fraud,Is_weekend,Year,Risk_level,Loyalty_level,Country_Loyalty,Customer_tag,Revenue_loyal
CUST_9340,43,Female,Germany,10.66,13,346 days,0,Electronics,97.9,2025-03-23,19,0.14,138.58,Fraud,Low,Low|Loyal,False,2025,Low Risk,Low Rate,Germany_Low Rate,Germany|Electronics| Fraud:0,Low Loyal
CUST_7603,31,Female,USA,37.76,5,106 days,0,Home,88.3,2021-09-15,16,0.4,188.79999999999998,Fraud,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,USA_Low Rate,USA|Home| Fraud:0,Low Loyal
CUST_3255,78,Female,Canada,37.92,16,166 days,0,Home,69.4,2024-12-24,6,0.33,606.72,Fraud,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,Canada_Low Rate,Canada|Home| Fraud:0,Medium Loyal
CUST_4915,66,Male,UK,37.93,14,128 days,0,Beauty,91.2,2024-12-16,38,0.4,531.02,Low Loyal,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,UK_Low Rate,UK|Beauty| Fraud:0,Medium Loyal
CUST_9174,56,Female,Japan,38.03,6,306 days,0,Electronics,9.3,2024-08-19,61,0.47,228.18,Moderate Loyal,Medium,Medium|Loyal,False,2024,Medium Risk,Moderate,Japan_Moderate,Japan|Electronics| Fraud:0,Low Loyal
CUST_8950,54,Female,Brazil,38.05,12,169 days,1,Fashion,11.3,2021-03-21,41,0.25,456.59999999999997,Low Loyal,Medium,Medium|Fraud,False,2021,Low Risk,Moderate,Brazil_Moderate,Brazil|Fashion| Fraud:1,Low Loyal
CUST_3580,32,Female,Germany,38.09,5,157 days,0,Home,58.3,2024-01-18,92,0.11,190.45000000000002,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,Germany_High Rate,Germany|Home| Fraud:0,Low Loyal
CUST_6784,25,Male,India,38.1,17,63 days,0,Beauty,90.8,2023-03-13,61,0.35,647.7,Moderate Loyal,Medium,Medium|Loyal,False,2023,Medium Risk,Moderate,India_Moderate,India|Beauty| Fraud:0,Medium Loyal
CUST_4967,45,Female,Japan,38.17,6,281 days,0,Electronics,28.3,2025-01-25,61,0.1,229.02,Moderate Loyal,Medium,Medium|Loyal,False,2025,Low Risk,Moderate,Japan_Moderate,Japan|Electronics| Fraud:0,Low Loyal
CUST_7265,38,Other,India,38.2,7,209 days,0,Fashion,50.95,2023-04-28,7,0.18,267.40000000000003,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,India_Low Rate,India|Fashion| Fraud:0,Low Loyal
CUST_7748,47,Female,Germany,38.23,9,195 days,1,Home,50.95,2023-06-28,19,0.15,344.07,Fraud,Low,Low|Fraud,False,2023,Low Risk,Low Rate,Germany_Low Rate,Germany|Home| Fraud:1,Low Loyal
CUST_2749,48,Female,Canada,38.28,6,266 days,0,Beauty,8.3,2021-02-13,19,0.4,229.68,Fraud,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,Canada_Low Rate,Canada|Beauty| Fraud:0,Low Loyal
CUST_5778,49,Female,Canada,38.29,12,320 days,0,Sports,8.5,2023-03-15,88,0.15,459.48,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,Canada_High Rate,Canada|Sports| Fraud:0,Low Loyal
CUST_1454,75,Male,China,38.4,15,34 days,0,Electronics,19.2,2024-02-20,6,0.1,576.0,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,China_Low Rate,China|Electronics| Fraud:0,Medium Loyal
CUST_4197,34,Male,USA,38.47,3,259 days,0,Fashion,10.0,2024-03-01,67,0.15,115.41,Moderate Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,USA_Moderate,USA|Fashion| Fraud:0,Low Loyal
CUST_5499,47,Male,Japan,38.5,15,206 days,0,Home,41.8,2023-02-16,79,0.46,577.5,Moderate Loyal,High,High|Loyal,False,2023,Medium Risk,Moderate,Japan_Moderate,Japan|Home| Fraud:0,Medium Loyal
CUST_9848,76,Female,Germany,38.56,5,160 days,0,Sports,50.95,2024-10-08,93,0.15,192.8,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,Germany_High Rate,Germany|Sports| Fraud:0,Low Loyal
CUST_7999,59,Male,Australia,38.59,13,283 days,0,Beauty,78.1,2023-11-27,88,0.23,501.6700000000001,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,Australia_High Rate,Australia|Beauty| Fraud:0,Medium Loyal
CUST_5530,28,Male,Australia,38.64,9,315 days,0,Beauty,68.4,2021-08-05,72,0.34,347.76,Moderate Loyal,High,High|Loyal,False,2021,Medium Risk,Moderate,Australia_Moderate,Australia|Beauty| Fraud:0,Low Loyal
CUST_7318,37,Other,USA,38.66,6,224 days,0,Beauty,33.0,2020-10-23,71,0.3,231.95999999999998,Moderate Loyal,High,High|Loyal,False,2020,Low Risk,Moderate,USA_Moderate,USA|Beauty| Fraud:0,Low Loyal
CUST_9227,26,Male,USA,38.67,9,65 days,0,Fashion,57.1,2020-09-13,1,0.06,348.03000000000003,Fraud,Low,Low|Loyal,False,2020,Low Risk,Low Rate,USA_Low Rate,USA|Fashion| Fraud:0,Low Loyal
CUST_5576,43,Male,Brazil,38.69,3,292 days,0,Sports,6.0,2022-01-12,15,0.13,116.07,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Sports| Fraud:0,Low Loyal
CUST_3336,53,Male,France,38.78,8,344 days,0,Electronics,89.5,2024-12-13,60,0.14,310.24,Moderate Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,France_Moderate,France|Electronics| Fraud:0,Low Loyal
CUST_6105,52,Male,France,38.78,14,324 days,0,Electronics,88.3,2025-06-16,95,0.41,542.9200000000001,High Loyal,High,High|Loyal,False,2025,Medium Risk,High Rate,France_High Rate,France|Electronics| Fraud:0,Medium Loyal
CUST_4216,25,Male,India,38.81,7,350 days,0,Beauty,50.95,2023-08-16,15,0.11,271.67,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,India_Low Rate,India|Beauty| Fraud:0,Low Loyal
CUST_8397,29,Female,Canada,38.85,14,294 days,0,Sports,81.0,2022-01-18,25,0.05,543.9,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Canada_Low Rate,Canada|Sports| Fraud:0,Medium Loyal
CUST_8869,41,Male,USA,38.89,8,130 days,1,Home,30.6,2020-11-02,63,0.3,311.12,Moderate Loyal,Medium,Medium|Fraud,False,2020,Low Risk,Moderate,USA_Moderate,USA|Home| Fraud:1,Low Loyal
CUST_5146,39,Female,France,38.93,6,62 days,0,Sports,50.95,2022-09-18,6,0.19,233.57999999999998,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,France_Low Rate,France|Sports| Fraud:0,Low Loyal
CUST_3779,34,Female,France,38.94,8,225 days,0,Electronics,12.4,2022-01-27,88,0.42,311.52,High Loyal,High,High|Loyal,False,2022,Medium Risk,High Rate,France_High Rate,France|Electronics| Fraud:0,Low Loyal
CUST_8114,67,Female,France,38.99,8,86 days,0,Home,99.4,2020-10-13,87,0.28,311.92,High Loyal,High,High|Loyal,False,2020,Low Risk,High Rate,France_High Rate,France|Home| Fraud:0,Low Loyal
CUST_5293,46,Male,India,39.03,10,339 days,0,Home,69.4,2023-05-12,38,0.24,390.3,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,India_Low Rate,India|Home| Fraud:0,Low Loyal
CUST_7837,28,Female,USA,39.11,9,102 days,0,Beauty,52.7,2021-07-05,23,0.17,351.99,Low Loyal,Low,Low|Loyal,False,2021,Low Risk,Low Rate,USA_Low Rate,USA|Beauty| Fraud:0,Low Loyal
CUST_9428,40,Female,Australia,39.14,12,37 days,0,Beauty,45.6,2021-08-24,80,0.09,469.68,High Loyal,High,High|Loyal,False,2021,Low Risk,Moderate,Australia_Moderate,Australia|Beauty| Fraud:0,Low Loyal
CUST_4186,54,Male,Germany,39.18,8,216 days,0,Beauty,65.6,2021-12-09,25,0.26,313.44,Low Loyal,Low,Low|Loyal,False,2021,Low Risk,Low Rate,Germany_Low Rate,Germany|Beauty| Fraud:0,Low Loyal
CUST_3693,72,Male,Japan,39.19,14,173 days,0,Home,85.8,2022-09-21,95,0.16,548.66,High Loyal,High,High|Loyal,False,2022,Low Risk,High Rate,Japan_High Rate,Japan|Home| Fraud:0,Medium Loyal
CUST_9837,39,Female,China,39.21,9,72 days,0,Electronics,50.95,2022-06-05,80,0.41,352.89,High Loyal,High,High|Loyal,False,2022,Medium Risk,Moderate,China_Moderate,China|Electronics| Fraud:0,Low Loyal
CUST_4940,57,Female,Canada,39.23,11,250 days,0,Sports,86.8,2022-05-24,17,0.46,431.53,Fraud,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,Canada_Low Rate,Canada|Sports| Fraud:0,Low Loyal
CUST_7362,42,Female,Australia,39.23,9,262 days,0,Fashion,80.3,2025-05-15,50,0.11,353.07,Moderate Loyal,Medium,Medium|Loyal,False,2025,Low Risk,Moderate,Australia_Moderate,Australia|Fashion| Fraud:0,Low Loyal
CUST_6624,72,Female,Australia,39.24,11,10 days,0,Sports,84.0,2024-06-29,27,0.23,431.64000000000004,Low Loyal,Low,Low|Loyal,False,2024,Low Risk,Low Rate,Australia_Low Rate,Australia|Sports| Fraud:0,Low Loyal
CUST_9996,74,Male,Germany,39.24,12,45 days,0,Home,32.5,2025-03-04,44,0.18,470.88,Low Loyal,Medium,Medium|Loyal,False,2025,Low Risk,Moderate,Germany_Moderate,Germany|Home| Fraud:0,Low Loyal
CUST_7430,41,Male,China,39.31,10,327 days,0,Beauty,45.2,2023-01-10,3,0.04,393.1,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,China_Low Rate,China|Beauty| Fraud:0,Low Loyal
CUST_4572,39,Male,Germany,39.58,10,190 days,0,Fashion,82.1,2023-05-05,71,0.2,395.79999999999995,Moderate Loyal,High,High|Loyal,False,2023,Low Risk,Moderate,Germany_Moderate,Germany|Fashion| Fraud:0,Low Loyal
CUST_6593,45,Other,China,39.58,17,334 days,0,Beauty,0.6,2021-01-06,61,0.38,672.86,Moderate Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,China_Moderate,China|Beauty| Fraud:0,Medium Loyal
CUST_6913,54,Male,Australia,39.59,9,137 days,0,Electronics,92.2,2023-07-20,79,0.53,356.31000000000006,Moderate Loyal,High,High|Loyal,False,2023,Medium Risk,Moderate,Australia_Moderate,Australia|Electronics| Fraud:0,Low Loyal
CUST_8657,76,Female,France,39.61,15,275 days,0,Fashion,19.5,2024-06-25,90,0.21,594.15,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,France_High Rate,France|Fashion| Fraud:0,Medium Loyal
CUST_7944,48,Female,UK,39.66,11,81 days,0,Home,47.6,2024-08-11,40,0.39,436.26,Low Loyal,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,UK_Low Rate,UK|Home| Fraud:0,Low Loyal
CUST_4310,57,Male,Brazil,39.69,10,81 days,0,Home,2.7,2021-09-30,95,0.2,396.9,High Loyal,High,High|Loyal,False,2021,Low Risk,High Rate,Brazil_High Rate,Brazil|Home| Fraud:0,Low Loyal
CUST_3778,61,Female,Canada,39.74,10,96 days,0,Home,35.6,2025-01-29,55,0.31,397.40000000000003,Moderate Loyal,Medium,Medium|Loyal,False,2025,Medium Risk,Moderate,Canada_Moderate,Canada|Home| Fraud:0,Low Loyal
CUST_5290,39,Male,China,39.75,16,74 days,0,Electronics,58.6,2023-07-01,64,0.49,636.0,Moderate Loyal,Medium,Medium|Loyal,False,2023,Medium Risk,Moderate,China_Moderate,China|Electronics| Fraud:0,Medium Loyal
CUST_3222,46,Male,Germany,39.81,13,285 days,0,Beauty,76.8,2022-12-11,58,0.37,517.53,Moderate Loyal,Medium,Medium|Loyal,False,2022,Medium Risk,Moderate,Germany_Moderate,Germany|Beauty| Fraud:0,Medium Loyal
CUST_4052,50,Female,USA,39.82,17,252 days,0,Beauty,13.7,2020-07-31,40,0.29,676.94,Low Loyal,Low,Low|Loyal,False,2020,Low Risk,Low Rate,USA_Low Rate,USA|Beauty| Fraud:0,Medium Loyal
CUST_4791,62,Other,China,39.89,7,285 days,0,Sports,59.1,2022-05-01,89,0.15,279.23,High Loyal,High,High|Loyal,False,2022,Low Risk,High Rate,China_High Rate,China|Sports| Fraud:0,Low Loyal
CUST_4267,69,Female,Germany,39.9,10,184 days,0,Beauty,45.7,2024-04-26,71,0.23,399.0,Moderate Loyal,High,High|Loyal,False,2024,Low Risk,Moderate,Germany_Moderate,Germany|Beauty| Fraud:0,Low Loyal
CUST_7640,58,Male,Australia,39.91,7,281 days,0,Home,1.3,2023-03-11,11,0.21,279.37,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Australia_Low Rate,Australia|Home| Fraud:0,Low Loyal
CUST_4177,54,Female,Germany,39.95,9,155 days,0,Fashion,28.9,2024-11-08,55,0.45,359.55,Moderate Loyal,Medium,Medium|Loyal,False,2024,Medium Risk,Moderate,Germany_Moderate,Germany|Fashion| Fraud:0,Low Loyal
CUST_2000,35,Other,Brazil,39.98,14,152 days,0,Sports,83.9,2021-07-14,95,0.36,559.7199999999999,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,Brazil_High Rate,Brazil|Sports| Fraud:0,Medium Loyal
CUST_8069,33,Male,Canada,40.0,16,246 days,0,Sports,89.5,2024-01-21,28,0.3,640.0,Low Loyal,Low,Low|Loyal,False,2024,Low Risk,Low Rate,Canada_Low Rate,Canada|Sports| Fraud:0,Medium Loyal
CUST_5006,26,Male,Brazil,40.02,10,154 days,0,Home,24.5,2020-10-26,5,0.2,400.20000000000005,Fraud,Low,Low|Loyal,False,2020,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Home| Fraud:0,Low Loyal
CUST_2629,27,Male,Canada,40.03,6,320 days,0,Home,72.1,2020-12-13,88,0.12,240.18,High Loyal,High,High|Loyal,False,2020,Low Risk,High Rate,Canada_High Rate,Canada|Home| Fraud:0,Low Loyal
CUST_9220,36,Male,China,40.05,10,274 days,0,Beauty,86.6,2024-10-26,58,0.28,400.5,Moderate Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,China_Moderate,China|Beauty| Fraud:0,Low Loyal
CUST_3476,45,Male,India,40.07,17,235 days,0,Sports,82.2,2023-02-04,67,0.19,681.19,Moderate Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,India_Moderate,India|Sports| Fraud:0,Medium Loyal
CUST_8274,33,Male,UK,40.08,8,57 days,0,Sports,21.7,2020-11-20,83,0.29,320.64,High Loyal,High,High|Loyal,False,2020,Low Risk,High Rate,UK_High Rate,UK|Sports| Fraud:0,Low Loyal
CUST_4096,71,Male,USA,40.27,9,85 days,0,Home,94.1,2024-12-13,13,0.05,362.43,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,USA_Low Rate,USA|Home| Fraud:0,Low Loyal
CUST_1504,23,Female,USA,40.3,7,141 days,0,Home,93.6,2024-02-27,72,0.1,282.09999999999997,Moderate Loyal,High,High|Loyal,False,2024,Low Risk,Moderate,USA_Moderate,USA|Home| Fraud:0,Low Loyal
CUST_5760,75,Male,Japan,40.3,11,166 days,0,Electronics,50.95,2025-04-19,66,0.35,443.29999999999995,Moderate Loyal,Medium,Medium|Loyal,False,2025,Medium Risk,Moderate,Japan_Moderate,Japan|Electronics| Fraud:0,Low Loyal
CUST_7374,78,Male,China,40.32,10,40 days,0,Beauty,31.0,2021-09-15,66,0.24,403.2,Moderate Loyal,Medium,Medium|Loyal,False,2021,Low Risk,Moderate,China_Moderate,China|Beauty| Fraud:0,Low Loyal
CUST_9560,61,Male,Australia,40.34,18,294 days,0,Sports,60.2,2022-07-12,84,0.52,726.1200000000001,High Loyal,High,High|Loyal,False,2022,Medium Risk,High Rate,Australia_High Rate,Australia|Sports| Fraud:0,Medium Loyal
CUST_2290,55,Male,India,40.36,8,115 days,0,Beauty,50.95,2022-10-12,83,0.58,322.88,High Loyal,High,High|Loyal,False,2022,Medium Risk,High Rate,India_High Rate,India|Beauty| Fraud:0,Low Loyal
CUST_2447,33,Male,France,40.36,6,329 days,0,Fashion,94.9,2020-09-20,18,0.35,242.16,Fraud,Low,Low|Loyal,False,2020,Medium Risk,Low Rate,France_Low Rate,France|Fashion| Fraud:0,Low Loyal
CUST_8933,32,Female,China,40.37,11,16 days,0,Electronics,33.4,2024-06-15,98,0.17,444.07,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,China_High Rate,China|Electronics| Fraud:0,Low Loyal
CUST_5675,43,Male,Brazil,40.38,8,159 days,0,Beauty,40.5,2024-04-18,68,0.13,323.04,Moderate Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,Brazil_Moderate,Brazil|Beauty| Fraud:0,Low Loyal
CUST_9244,77,Male,USA,40.39,11,297 days,0,Electronics,62.6,2023-12-17,10,0.38,444.29,Fraud,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,USA_Low Rate,USA|Electronics| Fraud:0,Low Loyal
CUST_9801,33,Female,Brazil,40.4,10,298 days,0,Fashion,74.1,2025-05-24,63,0.25,404.0,Moderate Loyal,Medium,Medium|Loyal,False,2025,Low Risk,Moderate,Brazil_Moderate,Brazil|Fashion| Fraud:0,Low Loyal
CUST_1442,41,Male,UK,40.49,7,233 days,0,Home,17.1,2020-07-15,84,0.32,283.43,High Loyal,High,High|Loyal,False,2020,Medium Risk,High Rate,UK_High Rate,UK|Home| Fraud:0,Low Loyal
CUST_7813,24,Male,UK,40.52,9,130 days,0,Sports,45.9,2020-12-26,8,0.05,364.68,Fraud,Low,Low|Loyal,False,2020,Low Risk,Low Rate,UK_Low Rate,UK|Sports| Fraud:0,Low Loyal
CUST_9415,72,Male,China,40.55,14,168 days,0,Home,16.4,2021-06-15,21,0.3,567.6999999999999,Low Loyal,Low,Low|Loyal,False,2021,Low Risk,Low Rate,China_Low Rate,China|Home| Fraud:0,Medium Loyal
CUST_4156,59,Male,Australia,40.61,10,123 days,0,Beauty,55.1,2024-05-17,9,0.15,406.1,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,Australia_Low Rate,Australia|Beauty| Fraud:0,Low Loyal
CUST_6911,64,Female,USA,40.62,11,84 days,0,Beauty,50.95,2021-03-09,26,0.18,446.82,Low Loyal,Low,Low|Loyal,False,2021,Low Risk,Low Rate,USA_Low Rate,USA|Beauty| Fraud:0,Low Loyal
CUST_8352,43,Female,Canada,40.65,17,351 days,0,Beauty,0.8,2023-05-08,24,0.46,691.05,Low Loyal,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,Canada_Low Rate,Canada|Beauty| Fraud:0,Medium Loyal
CUST_1689,53,Female,Germany,40.67,10,157 days,0,Home,10.1,2024-03-28,99,0.16,406.70000000000005,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,Germany_High Rate,Germany|Home| Fraud:0,Low Loyal
CUST_3120,59,Male,USA,40.69,3,89 days,0,Fashion,61.1,2022-09-05,70,0.29,122.07,Moderate Loyal,Medium,Medium|Loyal,False,2022,Low Risk,Moderate,USA_Moderate,USA|Fashion| Fraud:0,Low Loyal
CUST_9053,40,Female,Japan,40.74,8,58 days,0,Sports,98.1,2021-10-21,2,0.13,325.92,Fraud,Low,Low|Loyal,False,2021,Low Risk,Low Rate,Japan_Low Rate,Japan|Sports| Fraud:0,Low Loyal
CUST_8962,27,Female,Canada,40.75,16,50 days,0,Electronics,71.7,2023-05-15,37,0.29,652.0,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Canada_Low Rate,Canada|Electronics| Fraud:0,Medium Loyal
CUST_5531,25,Male,China,40.82,8,322 days,0,Beauty,15.1,2022-04-11,3,0.24,326.56,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,China_Low Rate,China|Beauty| Fraud:0,Low Loyal
CUST_2725,19,Male,Germany,40.85,5,35 days,0,Fashion,61.0,2023-02-08,75,0.19,204.25,Moderate Loyal,High,High|Loyal,False,2023,Low Risk,Moderate,Germany_Moderate,Germany|Fashion| Fraud:0,Low Loyal
CUST_9737,48,Female,China,40.89,9,313 days,0,Beauty,57.2,2023-06-15,91,0.45,368.01,High Loyal,High,High|Loyal,False,2023,Medium Risk,High Rate,China_High Rate,China|Beauty| Fraud:0,Low Loyal
CUST_9561,19,Male,Brazil,40.9,14,0 days,0,Fashion,22.0,2024-05-28,84,0.23,572.6,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,Brazil_High Rate,Brazil|Fashion| Fraud:0,Medium Loyal
CUST_7055,21,Female,USA,40.92,8,22 days,0,Electronics,97.2,2023-06-08,91,0.36,327.36,High Loyal,High,High|Loyal,False,2023,Medium Risk,High Rate,USA_High Rate,USA|Electronics| Fraud:0,Low Loyal
CUST_4345,71,Male,China,40.94,11,186 days,0,Home,84.5,2022-03-13,45,0.5,450.34,Low Loyal,Medium,Medium|Loyal,False,2022,Medium Risk,Moderate,China_Moderate,China|Home| Fraud:0,Low Loyal
CUST_9676,67,Female,USA,40.94,4,15 days,0,Fashion,99.3,2021-05-05,1,0.23,163.76,Fraud,Low,Low|Loyal,False,2021,Low Risk,Low Rate,USA_Low Rate,USA|Fashion| Fraud:0,Low Loyal
CUST_3790,68,Male,France,41.0,7,127 days,0,Sports,70.1,2022-04-05,31,0.53,287.0,Low Loyal,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,France_Low Rate,France|Sports| Fraud:0,Low Loyal
CUST_8901,29,Male,UK,41.04,9,182 days,0,Fashion,93.1,2021-09-09,83,0.32,369.36,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,UK_High Rate,UK|Fashion| Fraud:0,Low Loyal
CUST_9052,38,Female,USA,41.06,7,58 days,0,Sports,75.0,2023-11-05,81,0.47,287.42,High Loyal,High,High|Loyal,False,2023,Medium Risk,High Rate,USA_High Rate,USA|Sports| Fraud:0,Low Loyal
CUST_7966,56,Female,Germany,41.08,7,339 days,0,Home,46.3,2021-05-18,43,0.52,287.56,Low Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,Germany_Moderate,Germany|Home| Fraud:0,Low Loyal
CUST_1390,45,Female,Australia,41.11,10,56 days,0,Home,50.95,2024-01-05,88,0.24,411.1,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,Australia_High Rate,Australia|Home| Fraud:0,Low Loyal
CUST_5218,75,Female,China,41.14,7,126 days,0,Sports,75.1,2024-05-13,90,0.26,287.98,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,China_High Rate,China|Sports| Fraud:0,Low Loyal
CUST_6036,75,Female,France,41.16,15,91 days,0,Electronics,83.9,2024-12-21,84,0.1,617.4,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,France_High Rate,France|Electronics| Fraud:0,Medium Loyal
CUST_2859,51,Female,USA,41.18,15,155 days,0,Fashion,19.3,2020-09-06,52,0.31,617.7,Moderate Loyal,Medium,Medium|Loyal,False,2020,Medium Risk,Moderate,USA_Moderate,USA|Fashion| Fraud:0,Medium Loyal
CUST_5380,72,Male,Japan,41.22,9,104 days,0,Electronics,72.6,2024-12-01,26,0.48,370.98,Low Loyal,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,Japan_Low Rate,Japan|Electronics| Fraud:0,Low Loyal
CUST_4009,30,Female,UK,41.23,13,255 days,0,Beauty,51.3,2020-11-10,43,0.12,535.99,Low Loyal,Medium,Medium|Loyal,False,2020,Low Risk,Moderate,UK_Moderate,UK|Beauty| Fraud:0,Medium Loyal
CUST_9680,52,Female,Japan,41.23,14,262 days,0,Beauty,41.8,2021-08-30,60,0.32,577.2199999999999,Moderate Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,Japan_Moderate,Japan|Beauty| Fraud:0,Medium Loyal
CUST_4840,42,Other,USA,41.29,12,235 days,0,Electronics,66.9,2023-10-21,94,0.22,495.48,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,USA_High Rate,USA|Electronics| Fraud:0,Low Loyal
CUST_1690,33,Female,India,41.3,11,278 days,0,Fashion,66.5,2023-10-20,9,0.21,454.29999999999995,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,India_Low Rate,India|Fashion| Fraud:0,Low Loyal
CUST_5370,69,Female,UK,41.3,10,112 days,0,Fashion,20.6,2020-08-29,97,0.28,413.0,High Loyal,High,High|Loyal,False,2020,Low Risk,High Rate,UK_High Rate,UK|Fashion| Fraud:0,Low Loyal
CUST_5005,28,Male,Australia,41.38,9,116 days,0,Sports,18.0,2024-11-09,10,0.75,372.42,Fraud,Low,Low|Loyal,False,2024,High Risk,Low Rate,Australia_Low Rate,Australia|Sports| Fraud:0,Low Loyal
CUST_7042,51,Male,Germany,41.48,14,167 days,0,Fashion,14.7,2023-10-06,90,0.17,580.7199999999999,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,Germany_High Rate,Germany|Fashion| Fraud:0,Medium Loyal
CUST_9069,70,Male,Brazil,41.52,11,89 days,0,Sports,49.5,2022-05-28,12,0.27,456.72,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Sports| Fraud:0,Low Loyal
CUST_2205,71,Female,UK,41.55,16,98 days,0,Beauty,97.8,2021-02-03,81,0.37,664.8,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,UK_High Rate,UK|Beauty| Fraud:0,Medium Loyal
CUST_8673,33,Male,India,41.56,11,226 days,0,Beauty,50.95,2021-03-30,71,0.16,457.16,Moderate Loyal,High,High|Loyal,False,2021,Low Risk,Moderate,India_Moderate,India|Beauty| Fraud:0,Low Loyal
CUST_9643,57,Female,Germany,41.58,9,25 days,0,Home,77.6,2024-10-25,42,0.49,374.21999999999997,Low Loyal,Medium,Medium|Loyal,False,2024,Medium Risk,Moderate,Germany_Moderate,Germany|Home| Fraud:0,Low Loyal
CUST_9189,61,Male,India,41.59,11,361 days,0,Fashion,74.1,2022-02-15,81,0.43,457.49,High Loyal,High,High|Loyal,False,2022,Medium Risk,High Rate,India_High Rate,India|Fashion| Fraud:0,Low Loyal
CUST_9976,52,Male,Germany,41.6,7,206 days,0,Electronics,78.0,2022-10-07,40,0.21,291.2,Low Loyal,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Germany_Low Rate,Germany|Electronics| Fraud:0,Low Loyal
CUST_8064,58,Male,USA,41.66,4,32 days,0,Electronics,51.4,2022-07-12,66,0.55,166.64,Moderate Loyal,Medium,Medium|Loyal,False,2022,Medium Risk,Moderate,USA_Moderate,USA|Electronics| Fraud:0,Low Loyal
CUST_4789,36,Male,France,41.67,9,42 days,0,Home,48.4,2020-10-01,81,0.24,375.03000000000003,High Loyal,High,High|Loyal,False,2020,Low Risk,High Rate,France_High Rate,France|Home| Fraud:0,Low Loyal
CUST_7737,73,Male,India,41.69,7,285 days,0,Electronics,84.5,2021-08-05,9,0.03,291.83,Fraud,Low,Low|Loyal,False,2021,Low Risk,Low Rate,India_Low Rate,India|Electronics| Fraud:0,Low Loyal
CUST_9194,52,Female,Australia,41.7,8,364 days,0,Fashion,81.0,2024-12-16,97,0.83,333.6,High Loyal,High,High|Loyal,False,2024,High Risk,High Rate,Australia_High Rate,Australia|Fashion| Fraud:0,Low Loyal
CUST_5728,70,Female,Japan,41.71,15,88 days,0,Sports,71.6,2025-05-10,62,0.49,625.65,Moderate Loyal,Medium,Medium|Loyal,False,2025,Medium Risk,Moderate,Japan_Moderate,Japan|Sports| Fraud:0,Medium Loyal
